,aapl,intu,klac,nvda,adsk,has,nke,tif,pvh,bby,abc,unh,ci,mck,hum,el,cost,wba,mo,syy,bkr,slb,hal,cvx,oke,ipg,omc,viac,cmcsa,dis,expd,gww,pcar,ba,rtn,es,eix,ed,sre,exc,ecl,shw,iff,fmc,ppg,pld,reg,avb,well,kim
0,0.015259954760551659,0.00429652889520547,1.3033763828007522e-13,1.3106179474134413e-13,0.004900113217684854,7.103936115364919e-13,1.99246444330355e-13,5.22544339566983e-13,9.545985583175862e-14,2.010268341092334e-14,1.6296054759288311e-12,2.728483628460574e-14,3.281078726475899e-13,4.732841951798084e-11,3.1296501002201283e-13,0.02035308779481452,8.244888475476832e-10,2.29483611796411e-14,4.204002039052766e-14,2.1366757883647666e-14,2.0517435639063298e-12,2.151148298838749e-13,1.1593429077242944e-13,1.3155762425758656e-13,2.0081682580352734e-13,0.0006776695457233501,4.7261256700295296e-14,5.699015051232618e-13,0.0002543594521147731,1.3863241792199036e-13,4.194177652029449e-14,5.182021963412941e-12,1.0180365890966973e-13,1.8302961653515672e-14,0.0006406186885941462,4.1158680475179076e-13,0.005206318972337634,2.5606568161849066e-13,1.4599494069925621e-13,9.592736443889769e-14,3.095174979691612e-13,1.295048923215528e-13,0.013979466840278832,8.92831568731257e-14,9.934396542765897e-13,0.9344318809398906,3.360209804938178e-12,1.5014500338876169e-12,1.2346533901120992e-13,7.866410425571219e-13
1,0.01428987784337045,0.004723953742925113,6.181041388079744e-14,1.1433853530372648e-13,0.0013256238827431294,8.424007678733747e-14,5.991829492405044e-14,1.1929575993556772e-13,2.3832913456998345e-13,1.18874847204692e-14,1.2388890856778803e-12,2.7339938910671037e-14,4.999675002145069e-13,2.6131227680516587e-12,8.464136557093217e-14,0.1514062217756185,2.5929678833001136e-12,2.322970873551227e-14,3.639134725866527e-14,1.9831676633692297e-14,0.023796127604488005,5.7421122292498e-13,5.615687891810949e-13,4.79706796732462e-13,3.030479354925171e-13,7.665104387166954e-14,3.0090559556360506e-14,1.118334396842044e-12,0.00011138305978427608,0.0014346351448499511,2.6877115447894324e-14,2.2571015574011883e-13,5.158654617780742e-14,2.273911528593406e-14,1.1681156764228989e-12,7.38310692962657e-13,0.00033821651678282065,1.313738094419196e-13,2.0748495967288435e-13,1.9960175090231297e-13,3.1222044174829573e-13,1.641638138978837e-13,2.1797452004975046e-12,1.44590971231078e-13,1.845101360940087e-13,0.8025739604064687,2.3320361574556317e-12,2.7283097336790366e-12,7.375189100397508e-14,1.0897342683635062e-12
2,0.011176075599199812,6.07455250558618e-09,4.9889568136825164e-14,4.693627034653406e-13,3.047993611045327e-13,9.337357530857359e-14,1.2367000634419824e-13,1.596667652345335e-13,2.0222927129789342e-13,1.8362191025961147e-14,2.1366263776129734e-12,3.7454954624967175e-14,5.970019667782984e-13,1.5843045100581876e-09,4.95766879305693e-14,0.17342803315809885,1.906287318118185e-12,1.9749571492740015e-14,4.2478519009437636e-14,3.4411758767999233e-14,9.616445168508865e-09,5.496385127230674e-13,4.584168072034895e-12,5.564864028187053e-13,1.644488244730289e-13,2.457466691370411e-14,3.071953905036692e-14,2.1330050657897256e-12,0.0008688098375806571,2.479768423008064e-12,4.5135008633302117e-14,1.8270041738228398e-13,5.829509213718204e-14,3.369091218533992e-14,1.8390318488384045e-13,1.4337049803401156e-12,0.003913544100096685,1.6610190682231403e-13,3.3863224455130257e-13,1.9839251589167372e-13,3.4607343840164577e-13,1.2001438604489814e-13,1.5195604686229584e-12,1.2724898970321587e-13,1.1719087691375013e-13,0.8106135199863436,3.4701170555628317e-12,1.5990222248255203e-11,1.0253637424199198e-13,2.493924107205011e-12
3,0.006036893048850681,0.0108100690110793,2.8945275416492397e-16,2.140209723669602e-15,1.5724525912841915e-15,3.008818406093429e-16,5.966906078185595e-16,9.691284557451654e-16,1.2752317977842495e-15,8.564214766586782e-17,6.9724429344991905e-15,2.01539868630213e-16,4.6144226750437424e-15,0.010285018010471846,2.8740490281521245e-16,0.12742219293388188,1.0207904179408212e-14,2.0435911355426112e-16,2.4291289038600395e-16,2.471555823965309e-16,4.0947883848974596e-13,1.3179924011171521e-14,0.0028018200755924993,1.7407374345521333e-15,9.90278382001379e-16,1.2839016554744153e-16,1.7896728887828429e-16,1.336163025954511e-14,0.0008952850443653459,2.6599170852268654e-14,2.7066245560900367e-16,9.442446140200585e-16,3.1718086293483867e-16,4.3132354209011796e-16,7.354451111129248e-16,7.103576662052514e-15,1.8332786228014218e-13,8.162798005771787e-16,1.7679831778307984e-15,1.907109114749094e-15,2.0517803253510103e-15,6.050632847113824e-16,5.3968067060959306e-15,8.931285956357768e-16,5.787407249953152e-16,0.8417487218743763,1.9157043490650808e-14,4.610480156403326e-13,5.518347601392932e-16,1.0608678470305533e-14
4,3.319357532469891e-14,0.0026421604751732004,9.146754973691175e-16,7.391044199583193e-15,7.059073693576107e-15,1.0191725303846871e-15,2.185432204189997e-15,2.76740617505525e-15,4.756597341964283e-15,2.4341266677928924e-16,3.444877380140784e-14,9.039983833387157e-16,9.241260340132457e-15,0.007342435277537974,1.1170904813037592e-15,0.14243560494876906,4.9166923075582605e-14,6.340042979941678e-16,8.095932733958798e-16,1.3546952768529015e-15,6.536983259281502e-12,8.271305532182995e-15,4.593755506573637e-14,5.2903978574395434e-15,3.9198837785715585e-15,3.7602196665490375e-16,7.166253739970028e-16,4.0719672208501375e-14,0.000788341242625759,1.0710713331742697e-14,1.2681780825743911e-15,3.779402376681213e-15,1.2040191761883846e-15,1.0389171564136747e-15,2.2359328847912874e-15,1.2566136441926548e-14,7.826148276188498e-15,3.8840716442410524e-15,5.60682533752826e-15,6.090550936557822e-15,8.95240769435454e-15,2.1649657289767663e-15,2.279402613692749e-14,3.5630419699549585e-15,1.991797175099351e-15,0.8467914580494305,8.553808439768311e-14,1.6012872072996293e-13,1.8499780954879938e-15,3.9004528827403794e-14
5,3.270339104643589e-15,1.0230174120697061e-13,1.1637380858340624e-16,6.671144439615655e-16,1.0475441833445711e-15,1.3805417027116776e-16,2.4533874184271793e-16,3.0041129997049763e-16,5.885441742306318e-16,3.0063135531966544e-17,6.1454036077729796e-15,1.0633381994640124e-16,6.577828884397661e-16,4.402924627060111e-10,1.0238085278946871e-16,0.058199517703230216,5.229657637293335e-15,4.1704085228451674e-17,1.0852323009344042e-16,2.316211606464567e-16,1.4525942386933116e-11,6.715317241834183e-16,0.0018973025806849715,6.311131843214159e-16,4.2377521666777426e-16,3.305505804597565e-17,7.810295004790643e-17,4.046772619379775e-15,0.0009666318480062326,1.2613026974491848e-15,1.5571839562878642e-16,4.459046611886205e-16,1.5202736926735402e-16,1.0212606905274673e-16,2.1117546373215108e-16,1.4586769395225712e-15,3.6095907560732786e-16,5.834361692777826e-16,8.488910312261645e-16,1.0193256483253666e-15,1.0725860611096246e-15,2.463749809465747e-16,4.012204548861026e-15,3.83312262476822e-16,2.6585749088773476e-16,0.9389365474238328,1.3405420120449273e-14,1.5150632805122727e-14,2.64047816856355e-16,6.8444427139962076e-15
6,3.490560682186856e-14,0.01108783914748468,6.155501174593515e-16,4.6516448228471204e-15,5.893649315263862e-15,4.082671650892363e-16,8.080220275652878e-16,1.4461945688304331e-15,2.8944664927422033e-15,1.2609759254887808e-16,2.470107279855321e-14,3.3711909613861383e-16,2.0237595247866112e-15,0.1421584352900794,3.4865790802398864e-16,0.02104401875275504,1.9607122504766577e-14,1.4930078445583442e-16,4.703254673477391e-16,1.9782903571876755e-14,9.821361571428945e-10,3.3469316911356897e-15,0.008098575207925967,3.6906326898453005e-15,1.7209105489950035e-15,1.6227015754019694e-16,4.613391347249193e-16,9.342400653867746e-14,0.0006108904471189463,1.3287256984097013e-14,9.174242180341056e-16,2.3076146189500155e-15,5.489871813550776e-16,7.321422118287355e-16,7.282456634729609e-16,4.451920976381401e-15,1.0746016594452196e-15,1.9577164595213536e-15,3.151380803114292e-15,6.6892570334466886e-15,3.671343274502709e-15,8.98996781360219e-16,2.8350217496501385e-14,5.009367920783783e-15,1.1586709901597974e-15,0.8170002401712594,4.191266305601006e-14,4.531539902305388e-14,9.670536577497127e-16,1.5966562622960334e-14
7,2.002410201350432e-14,0.002213296837081152,7.311974628229192e-16,1.1192490020701143e-14,2.5790659667166525e-14,4.234264925390905e-16,1.090669039068656e-15,1.4464729077972372e-15,2.2228190167849085e-15,1.5147476254395415e-16,1.445720083560703e-14,2.69216693206583e-16,4.7354321314528555e-15,0.18388153448174266,3.1126051515017876e-16,1.9395113700126002e-13,3.217593670861277e-14,1.8333454370845536e-16,4.674565949422346e-16,6.339722331491508e-16,0.010110854796575253,2.968629992910191e-15,1.501011591730285e-14,3.7870799490008596e-15,1.4190569924576768e-15,2.511584262818842e-16,4.498953179769951e-16,2.36418112336999e-14,0.00035998752119288766,5.311432928129261e-15,6.641319935589141e-16,3.2900375815759427e-15,3.6553193647869757e-16,5.287553139809049e-16,9.783928079567398e-16,6.541467290476897e-15,1.4834497535727598e-15,1.6834525920472113e-15,2.1301650878803936e-15,1.5549820786937878e-15,2.9220329838346956e-15,1.2986807393533477e-15,4.726784425918604e-14,3.876392854595887e-15,1.4524995101220612e-15,0.803434326361738,2.3340725541353152e-14,5.4442771395055514e-14,7.848169231021243e-16,9.534410029362551e-15
8,2.0911184367689686e-13,0.009159275035191667,8.252648712832251e-15,0.001662089191048138,8.761709049559856e-14,4.234343101454207e-15,1.238009740933742e-14,1.597630261902263e-14,2.6882948364196286e-14,1.6808558337873317e-15,4.788695336197653e-13,3.677440377638138e-15,2.3443382995955365e-13,0.02055284385417399,3.34072912845993e-15,9.609332333933571e-13,0.07331550272800041,3.684580895050518e-15,7.388742991201853e-15,5.355724750542285e-15,0.13745315009072612,3.5129188515107736e-14,9.167070287337478e-14,4.504916667496192e-14,1.925099315935943e-14,4.894926398526548e-15,5.626593983951658e-15,5.05891385529102e-13,5.720800676881085e-15,5.191798535091378e-14,6.678310788089908e-15,4.915731840671119e-14,3.3271661545406178e-15,6.546973215371236e-15,1.8638980701701662e-14,5.819453532907051e-14,1.7007155427777947e-14,2.3379094348261942e-14,1.8737206634129047e-14,1.3989787611234691e-14,3.9157926146832626e-14,1.9201599003429796e-14,7.676532054894453e-13,5.675308109657142e-14,2.022933651190108e-14,0.7578571390961099,2.5264753421966617e-13,3.6148704787785826e-13,9.660196409221376e-15,8.031075730443912e-14
9,1.2846427043572975e-15,2.3882656828720087e-15,4.944869479434345e-17,7.759508509522681e-16,1.3303571380278236e-16,1.6631084721026675e-17,6.194894546623291e-17,9.249765880745476e-17,1.877818980358331e-16,8.65956468006376e-18,0.0007476149030803355,2.7653699258474388e-17,0.0005247300057798306,0.055860895034235844,1.6183335198931383e-17,3.625736581401812e-15,3.257023831303431e-10,2.2620775346639897e-17,3.0510239918719453e-17,2.5565713309737835e-17,0.2606394332115106,2.259910338782423e-16,4.3517389296520076e-16,1.7456862274535137e-16,1.5371182207856206e-16,4.5544016875783845e-17,2.1569783207159087e-17,0.016558873208501856,9.56756563515404e-18,2.8876381341178997e-16,4.834289977443211e-17,7.14050947117681e-16,1.9236040278074865e-17,4.668547056447968e-17,3.0215079373718934e-16,2.9458880402132115e-16,8.958778343579645e-17,1.750475265729287e-16,1.124254685497638e-16,9.044922530923018e-17,3.2992108226836504e-16,1.0091754354179902e-16,9.933535818483342e-15,2.1102842379611946e-16,9.491836014041159e-17,0.6656684533115951,1.5595549490009942e-15,1.6638525159209422e-15,5.373268497621081e-17,3.7670728934927047e-16
