,aapl,intu,klac,nvda,adsk,has,nke,tif,pvh,bby,abc,unh,ci,mck,hum,el,cost,wba,mo,syy,bkr,slb,hal,cvx,oke,ipg,omc,viac,cmcsa,dis,expd,gww,pcar,ba,rtn,es,eix,ed,sre,exc,ecl,shw,iff,fmc,ppg,pld,reg,avb,well,kim
10,5.972886583513061e-13,1.3862964533179449e-13,0.14812767896984205,8.522095714634174e-15,2.1760102832127313e-13,1.4982894613722222e-13,5.490082634838147e-13,1.9505565803484846e-13,3.2501171969452397e-13,1.8071506775847282e-13,0.2998381181595526,1.0895461563349927e-12,2.311877814713121e-13,7.080126470696502e-12,7.50406881999564e-14,1.9361293239273174e-13,5.3851906467602126e-14,7.086798979528254e-14,4.369542175848841e-13,1.735989705735063e-10,6.270800925164775e-13,7.265258335861644e-15,7.372348200459229e-15,1.5483744017975692e-13,8.693914105503238e-14,2.2810941603993315e-14,9.315834297392044e-14,2.5608927839008297e-13,8.43613470354392e-13,2.645971124126483e-13,4.4846679660336636e-14,9.712224110444434e-15,8.507291221834523e-15,1.2165719943261956e-11,1.9542508619714297e-14,0.5520342026611945,3.8178675407809925e-14,3.656920062446342e-13,3.030805115312914e-13,1.0772493858771897e-13,6.546539053688873e-12,5.686976607975961e-14,5.699570956697697e-13,4.7700937934254095e-14,3.635423744896098e-13,2.487175281856094e-13,1.1278129098047409e-13,5.277792442080034e-13,8.686063815206456e-14,2.3016015078362356e-13
11,1.2260586335891868e-11,1.480986648516804e-12,0.22499368342069573,9.198635343903026e-14,2.5980244173432435e-12,1.7812723365083727e-12,8.005052523134061e-12,2.4719546687030137e-12,4.910317593381613e-12,2.1991067179460784e-12,0.3449976553571471,1.1621949390379271e-11,2.6022259247381464e-12,1.8745587696569838e-10,8.435131812876164e-13,2.33712239798771e-12,5.871421245159752e-13,7.763183969947143e-13,6.370964992185529e-12,2.069551313174819e-11,8.351382945129238e-12,7.840509093048305e-14,7.947483638534406e-14,1.787744635179886e-12,9.720999083259459e-13,2.472220398330744e-13,1.0486505330350785e-12,2.978269460094531e-12,1.2021962509101604e-11,3.3486096241773184e-12,4.868240857807411e-13,1.0475626990662722e-13,9.18040352557471e-14,4.638668407864899e-10,2.1140102515341805e-13,0.43000866040002667,4.1909506381340214e-13,4.221773647836348e-12,3.666688295379062e-12,1.2097407201667252e-12,1.5673834059095734e-11,6.317799920840838e-13,6.769989887096593e-12,5.205150606983407e-13,6.784312698373401e-12,3.001294365045997e-12,1.2402675924455919e-12,9.607569698341357e-12,9.644031308884633e-13,2.6585014712718345e-12
12,1.0837930701917775e-12,2.488191327978979e-13,0.13041355218348852,1.591745158603879e-14,3.81131538784263e-13,2.6581183503028013e-13,6.72991204160774e-13,3.5723277133262576e-13,5.46890149260362e-13,3.218684192676323e-13,0.33468624374653566,8.396881526904532e-13,3.83940030670076e-13,2.3021322413287315e-11,1.3762130284943599e-13,3.4747594676598486e-13,9.897751964076975e-14,1.2695950927117905e-13,7.097708130555727e-13,1.0216424107382463e-11,9.971993883804149e-13,1.3563980800419937e-14,1.3739440725525346e-14,2.793896979024682e-13,1.5880067405901993e-13,4.243033877690034e-14,1.7001403752551972e-13,5.090767205861798e-13,2.188749847397982e-12,4.491993814997233e-13,8.201853801846175e-14,1.8111249550292158e-14,1.5847410113963898e-14,4.702802259360465e-10,3.634828291565333e-14,0.5349002035474174,7.082407703446791e-14,5.72963490452771e-13,4.816167301644083e-13,1.9176125545591722e-13,1.4505034501419878e-12,1.0525327509747893e-13,7.685234578244565e-13,8.790200078144052e-14,5.714434402952802e-13,3.9652123667190367e-13,1.94621176284984e-13,2.1032917007431004e-12,1.5497488879422958e-13,3.7121664571972544e-13
13,4.547912450338409e-14,3.473714671664861e-15,0.1342787309674106,2.081977217694806e-16,5.6766998268233425e-15,4.1409612957354644e-15,2.1358415327316778e-14,6.006727382799191e-15,1.1027464227870393e-14,5.005105524718909e-15,0.27525230501798115,2.423443661986279e-14,5.509969484696959e-15,5.608043707104731e-13,1.9267169930026417e-15,5.2000614289913964e-15,1.317268565257487e-15,1.7435013669944713e-15,1.4581221212377966e-14,2.0227873255628792e-13,1.468096211462011e-14,1.7713458211530897e-16,1.7948868525552026e-16,3.989365601080226e-15,2.1989644222582245e-15,5.608574878990503e-16,2.3919459474897764e-15,7.374716469326025e-15,4.412904026360395e-14,7.575786995016178e-15,1.0915401773150791e-15,2.3589278458617724e-16,2.0736863488858553e-16,1.387299315903694e-13,4.745027464532644e-16,0.5904689640133525,9.461801484336503e-16,9.32819468135477e-15,7.895056378037472e-15,2.7133461732310643e-15,2.848301477561589e-14,1.4211203347936873e-15,1.3987156811987031e-14,1.1698075133269116e-15,1.549745407929029e-14,6.744011067142156e-15,2.7824027663495398e-15,4.3930118805173576e-14,2.187730397408743e-15,5.927460995635847e-15
14,9.318708834650548e-12,8.015589236972558e-13,0.22821597519416958,5.0442859779121017e-14,1.3616275105202332e-12,9.816277950170596e-13,5.287889238661309e-12,1.418482179095895e-12,2.66378158830088e-12,1.1595812627848984e-12,0.22884024647283457,6.359463717696717e-12,1.3141169810505183e-12,6.127039977763716e-11,4.602016147960681e-13,1.2210233741488347e-12,3.1643735115666214e-13,4.173517952903307e-13,3.3628344351169026e-12,4.0756865283584155e-11,3.782887669085283e-12,4.294112337440719e-14,4.352546441994085e-14,9.479165395646851e-13,5.260637801586574e-13,1.3533769000087838e-13,5.662217045879873e-13,1.6162628891432814e-12,9.375973479601277e-12,1.7533691613923403e-12,2.6276938052623953e-13,5.715251162193147e-14,5.025474990632425e-14,4.454151879133577e-11,1.1472813183227435e-13,0.5429437780972604,2.2787648526976883e-13,2.1621608779008738e-12,1.8842926976591925e-12,6.475506794184834e-13,4.8765395593786524e-12,3.409078455161136e-13,3.387683695996347e-12,2.807882777076803e-13,3.6114582353111216e-12,1.5870832291232853e-12,6.630799004087419e-13,1.1807839404997072e-11,5.202634655820895e-13,1.3973380746187912e-12
15,1.2534837785672045e-11,8.044768015163634e-13,0.28637539630940684,5.161026562632687e-14,1.4505628662871595e-12,9.96586089215594e-13,5.762710527123807e-12,1.4232380474310032e-12,2.8679079958336137e-12,1.222793376225705e-12,0.21332294642620991,8.202989250266152e-12,1.3925044206363138e-12,7.328967263519585e-11,4.757194707253241e-13,1.3192394788845658e-12,3.287279992826563e-13,4.319718799865296e-13,3.671164371793515e-12,3.4185675616628125e-11,4.321162195320843e-12,4.39493793968043e-14,4.453960486329603e-14,1.0071786054059853e-12,5.487560899836473e-13,1.3861558252397542e-13,5.868377303854344e-13,1.6177775499266731e-12,6.61616823078415e-12,1.888893229572948e-12,2.716872035955546e-13,5.858588614158294e-14,5.147879973226148e-14,7.895189227758454e-10,1.1812798616651626e-13,0.5003016562497391,2.3515131128428786e-13,2.3506484913349533e-12,2.06291190998095e-12,6.801150635041416e-13,1.1124797070474657e-11,3.5329173135300256e-13,3.6214877901214946e-12,2.903962689296542e-13,3.947780972613654e-12,1.6826787133481484e-12,6.94141337971735e-13,2.8325681333016687e-11,5.377677073833943e-13,1.4926127345526125e-12
16,6.513341611949608e-13,1.3338563742615515e-14,0.4513252178673101,8.729096294750055e-16,2.533381730549409e-14,1.6710123111724687e-14,1.5526828104307683e-13,2.3839029383523164e-14,5.062717991924971e-14,2.0769306442068193e-14,1.8464882560387226e-11,2.504602643177644e-13,2.401454092587656e-14,1.147714833297047e-12,8.054885016280901e-15,2.3950851465313095e-14,5.616227005930325e-15,7.389155055061016e-15,6.596383561022476e-14,1.0802695004698505e-11,7.46289221851127e-14,7.452628331201966e-16,7.549053593513263e-16,1.750622828066721e-14,9.315288690152464e-15,2.341825737375386e-15,9.978314561712295e-15,2.684038596615121e-14,1.1731730450719831e-13,3.337509106095518e-14,4.647366072742182e-15,9.938980566605303e-16,8.730735391565617e-16,2.11586050775378e-09,2.0044867893463934e-15,0.5486747799821764,4.003274125267665e-15,3.9881036173658116e-14,3.6529975621889604e-14,1.1593986764096661e-14,8.597191476566864e-13,6.056869064697478e-15,7.851713324287814e-14,4.9662057272062616e-15,8.356511326496013e-14,2.93190371319567e-14,1.1880476846486057e-14,1.4169719332426117e-12,9.190106230359454e-15,2.5930923641457424e-14
17,2.0830381085685056e-13,1.3794754548557944e-14,0.43925077436179594,8.937827275188262e-16,2.6266506846055778e-14,1.7347774527516746e-14,1.2506747897033178e-13,2.4942233761486713e-14,5.176756034165445e-14,2.1534603141913927e-14,1.0880006868833637e-12,1.4948461856884818e-13,2.488078666841756e-14,3.0815178090931394e-13,8.294490826156174e-15,2.5767600156264463e-14,5.7914819412398255e-15,7.599404422390833e-15,6.874591780306839e-14,1.4122072051236142e-12,7.537606718225967e-14,7.628684863596349e-16,7.727957467153499e-16,1.8037503502232593e-14,9.571926087793628e-15,2.4046699772800988e-15,1.0304685516269376e-14,2.720828378148232e-14,1.1550693603396133e-13,3.551387782470863e-14,4.776744328325107e-15,1.017677105465869e-15,8.9412443548454e-16,5.847902904061481e-08,2.0538574824255843e-15,0.5607491671697031,4.10522518291005e-15,4.103830390432705e-14,3.748350625670889e-14,1.1943781832599309e-14,3.040464246874102e-13,6.2287567098041295e-15,8.058593082712818e-14,5.095755375806026e-15,8.311291070583526e-14,3.033029845761078e-14,1.223396153363343e-14,3.640821714005117e-13,9.433004488946824e-15,2.6754040097611646e-14
18,1.931283121345907e-12,1.5515187254557708e-13,0.39864807932798013,1.002499100057387e-14,2.871446871462363e-13,1.9497223668250928e-13,1.2246177751114473e-12,2.816451569141565e-13,5.556989581960249e-13,2.403957941741343e-13,9.097901185586445e-12,1.4551206920570288e-12,2.736642433749779e-13,2.9523914968602172e-12,9.268379672494774e-14,2.939160510245506e-13,6.455507332412992e-14,8.497665499698838e-14,7.35814124977752e-13,0.03734435927930055,7.788812688396862e-13,8.55123621683073e-15,8.663887417997551e-15,1.983608386691625e-13,1.0685688024884471e-13,2.7088753872093965e-14,1.1566236756090918e-13,3.2058239059917514e-13,1.684348525447036e-12,3.9632244261793797e-13,5.3244653145341094e-14,1.1400918071713167e-14,1.0024980913776768e-14,1.0524729430485589e-11,2.298366731177108e-14,0.5640075613481542,4.5881980174377564e-14,4.465730725819337e-13,4.019635057530081e-13,1.325844804246864e-13,2.449460130956133e-12,6.937426232073099e-14,9.49183017696063e-13,5.682009492736075e-14,9.694200858571589e-13,3.300169692271143e-13,1.355456280073012e-13,2.9378870981564245e-12,1.0552883180861408e-13,2.9207961347930054e-13
19,1.8031682484938476e-12,1.3219882470495735e-13,0.30687629713587666,8.524285178220443e-15,2.4360213233151655e-13,1.6362996174994485e-13,1.0718187509456103e-12,2.3992845475665656e-13,4.655945950139452e-13,2.039776816999622e-13,1.2058186784247584e-10,1.277428918827529e-12,2.3171661647766823e-13,3.6340659872261335e-12,7.865087425644094e-14,2.5908396872985425e-13,5.4858606091192464e-14,7.197384806402896e-14,6.351863672120571e-13,0.16365588946384843,6.627615120751652e-13,7.26727456612627e-15,7.359209429481767e-15,1.659453604896436e-13,9.064422792710393e-14,2.3154353285041623e-14,9.873382936650562e-14,2.873291905855756e-13,2.7165160313333915e-12,3.4067731011685406e-13,4.52735831090635e-14,9.682834346899018e-15,8.517984785328633e-15,8.700355461303708e-11,1.9512655770200412e-14,0.5294678131675684,3.887820270783319e-14,3.7775490399352064e-13,3.3672000411004297e-13,1.1203531443804552e-13,2.540026005138886e-12,5.85353182590059e-14,9.734989219219903e-13,4.8088875753792776e-14,9.232083327421633e-13,2.8081236623390746e-13,1.1483529232095568e-13,3.917592603588139e-12,8.941088541258168e-14,2.491955758717232e-13
