timestamp,aapl,msft,amzn,jpm,jnj,wmt,bac,pg,xom,dis,t,unh,intc,vz,hd,wfc,ko,cvx,mrk,pfe,ba,cmcsa,csco,pep,orcl,c,abt,adbe,mcd,mdt,amgn,bmy,nvda,cost,ibm,utx,hon,tmo,nke,unp,nee,txn,lly,lmt,lin,sbux,dhr,ge,axp,mmm,cvs,qcom,usb,mo,amt,low,gs,gild,ms,ups,cat,bkng,fisv,blk,syk,ci,spgi,tjx,adp,bdx,intu,cb,cop,d,duk,ph,pnc,so,tgt,agn,schw,cl,rtn,bsx,noc,pld,biib,mu,vrtx,amat,cci,csx,gd,itw,ir,mmc,de,ecl,wba,apd,nsc,slb,shw,cof,mar,spg,wm,atvi,amd,aon,bk,el,aep,aig,adi,emr,f,hum,kmb,lhx,adsk,eog,exc,fdx,lrcx,mco,pgr,rost,sre,afl,bax,etn,regn,syy,vlo,ctsh,oxy,psa,trv,all,rop,well,ebay,es,gis,hpq,jci,mnst,orly,sti,vfc,xel,yum,aph,ea,nem,payx,luv,stt,trow,azo,avb,bby,stz,eqr,klac,pcar,ppg,peg,rsg,tsn,alxn,adm,ctas,ed,mchp,msi,oke,sbac,wmb,xlnx,a,ccl,glw,cmi,dte,hrl,k,mck,ntrs,o,rcl,wec,ame,bf/b,cern,dltr,eix,etr,fast,fe,hig,hsy,hes,ppl,rok,swk,snps,vrsn,abc,anss,bll,bxp,cprt,dhi,fitb,idxx,key,kr,mtb,mkc,pxd,are,cdns,clx,ess,hal,peak,incy,l,rmd,tif,vtr,wy,chd,cinf,cms,fcx,mlm,mxim,mtd,rf,swks,vmc,gww,aee,ajg,bkr,cpb,kmx,ctxs,cag,dri,dov,efx,it,has,hban,ip,iff,lh,len,mro,mgm,nlok,nue,omc,tfx,wdc,akam,lnt,arnc,cah,ctl,coo,dvn,evrg,fmc,ben,gpc,ksu,mas,maa,ntap,nvr,dgx,aos,ttwo,wab,aes,ato,xray,dre,re,expd,gl,holx,hst,iex,jkhy,qrvo,rjf,sivb,tsco,udr,uhs,viac,vno,wat,xrx,alk,apa,avy,cnp,chrw,cma,dva,dish,dxc,etfc,emn,frt,jbht,irm,sjm,lnc,mhk,tap,mos,nov,nbl,phm,reg,rol,txt,uri,var,zion,abmd,bwa,cog,ffiv,flir,hsic,ipg,jnpr,kim,kss,m,myl,ni,pki,pnw,pvh,rl,s,whr,alb,aiv,gps,hrb,hog,hfc,lb,leg,nwl,jwn,pnr,pbct,prgo,rhi,see,slg,amg,fls,hp,mac,pwr,unm,brk/b,viab
2000-01-04,781.26,57915.63,4184.04,2995.98,2824.05,111890.9,1442.52,3377.29,6453.52,1772.39,1845.18,4620.38,101629.3,1505.24,183381.3,4371.65,4216.14,3311.26,5035.4,7070.89,10253.5,63520.45,66010.13,4765.7,42543.31,2581.78,11191.27,4702.65,2642.3,9564.22,19241.63,6798.44,231.43,442.76,1320.52,5947.92,901.51,957.04,4131.77,1753.4,1419.51,3818.1,2853.6,89.29,337.83,888.37,1644.08,7678.16,2381.77,1099.49,2452.22,14746.88,2708.08,5064.11,126.75,3469.61,118.06,265.43,878.55,95.74,829.11,78.26,2134.74,112.39,20690.32,1007.45,7233.43,5225.5,5033.94,1494.47,1150.39,188.66,1875.94,860.2,2888.87,2552.18,3910.08,2397.91,12718.9,475.44,7299.38,4077.06,2539.2,272.91,5929.57,96.79,925.85,2650.23,384.03,66600.06,234.62,832.44,10278.54,4847.87,1556.37,6479.31,1406.48,1433.1,36197.11,2674.32,810.65,1649.04,2539.2,841.23,85.3,149.91,338.13,141.67,3397.71,3395.44,9425.19,289.29,1154.62,6124.36,35617.98,1708.67,4362.77,4918.05,7501.96,1129.37,1803.45,166.0,1901.63,4354.1,1612.5,91.87,12443.34,395.72,1636.12,38944.7,854.78,2174.35,56.8,11328.72,492.89,927.5,968.53,761.86,1416.27,175.76,880.16,2370.4,855.7,1375.2,2809.2,4829.91,803.49,3712.5,432.8,1003.89,3991.02,1777.45,117.94,702.03,4333.33,494.11,12772.71,94263.88,23770.1,2641.78,1658.72,225.51,15299.24,321.94,221.19,4491.89,3126.95,4498.63,2376.48,51.96,30034.99,304.11,3390.4,3728.62,4294.86,2861.23,3754.36,1630.81,200.0,1849.77,3916.46,153.36,1486.39,1924.35,371.32,1800.79,7511.59,3963.46,143.75,12134.98,201.33,539.38,2237.65,632.6,4139.07,709.39,927.99,2865.9,656.65,4002.01,1240.68,191.18,6096.6,490.56,1729.62,5188.21,1431.95,386.51,2954.9,122.75,90.53,2138.3,128.86,466.67,216.84,37305.07,403.45,4099.18,6723.52,6991.14,1282.65,23.29,167.83,1194.48,2429.38,255.14,699.41,728.88,2486.67,3302.99,756.98,2319.26,234.26,917.21,5813.93,6355.3,519.09,88.72,177.71,12600.0,232.69,653.63,7858.79,9008.48,1489.66,119.66,1200.77,140.42,4411.04,10.36,2436.17,16223.06,181.47,9262.89,7791.61,505.59,11468.42,6686.45,1391.35,531.06,35.89,2505.03,93.75,425.57,943.48,13055.92,17231.31,7177.48,66.36,206.63,2160.34,4282.78,3292.22,11422.42,41.85,292.73,1009.29,2359.01,1221530.0,960.3,16060.32,1155.87,166.11,2897.56,448.78,213.84,558.79,226.4,114.13,1132.21,838.21,1229.75,371.04,113.91,6364.95,2126.52,63.19,1360.24,482.23,4706.7,1986.94,1303.1,3889.25,68.27,1193.18,720.99,393.98,5140.28,647.93,270.33,774.22,1891.22,2382.04,1113.36,687.24,7478.05,55.21,2157.35,10845.31,971.11,120.62,4868.1,240.31,162.35,2808.85,2557.75,351.18,1361.04,172.91,141.58,998.73,8076.77,167.92,514.47,2732.17,110.0,1740.52,8025.76,323.86,170.65,91.38,760.89,134.24,52.75,32704.25,332.62,401.05,1930.36,283.7,33158.57,943.07,2863.22,851.42,781.17,53.17,625.17,923.57,136.05,297.09,57544.91,5770.61,9206.4,4186.11,56973.79,3961.64,5545.39,5907.53,16159.69,557.6,70.11,74598.19,14905.23,99.13,131.31,3051.83,1130.71,154.3,250.0,531.15,146.9,393.98
2000-01-11,706.94,56244.37,3408.51,2951.07,3000.93,115373.9,1456.38,3782.88,7057.39,2023.59,1850.22,5257.11,109900.5,1513.8,182824.4,4386.37,4588.71,3447.37,5649.71,7920.55,10956.23,63795.82,68922.38,4873.45,44395.17,2709.27,11438.14,4903.28,2791.22,11690.81,21993.39,7665.69,210.8,482.24,1400.8,6264.23,953.11,977.76,4642.57,1903.55,1478.66,3856.86,3096.58,85.03,376.23,939.53,1685.36,8074.21,2459.3,1219.3,2464.48,13143.09,2836.22,5171.29,159.53,3527.16,121.0,332.87,920.9,97.86,876.61,76.54,2052.05,116.37,23749.89,1063.07,7533.47,5344.25,5191.25,1593.37,1556.69,207.6,1897.05,895.98,3124.7,2732.54,3933.99,2534.75,12580.53,541.23,7771.11,4299.82,2698.28,276.56,5984.93,100.2,1172.79,2609.66,439.58,66911.63,234.13,887.93,11057.59,5230.34,1661.25,6965.94,1541.99,1569.81,38994.16,2747.88,855.69,1843.05,2531.01,844.87,91.8,162.89,321.04,157.22,3956.74,2515.96,9261.27,299.69,1220.41,6570.68,37671.87,1768.75,4497.42,5321.18,7797.89,1103.9,1710.92,175.37,2103.1,4786.89,1663.13,93.93,12625.99,346.63,1577.69,37100.84,926.01,2251.24,66.72,11999.82,510.79,948.13,1036.86,816.28,1446.17,184.45,878.54,2602.61,930.49,1395.97,2795.57,4829.91,757.85,3937.5,359.54,952.54,4059.09,1828.89,118.75,722.97,4606.06,502.44,14067.24,101133.3,26476.37,2714.49,1638.28,239.1,14899.26,338.73,232.74,4997.3,3211.72,4804.36,2454.4,52.45,31677.53,328.77,3354.71,3835.55,4326.27,2827.2,3614.8,1684.89,291.55,1998.51,3766.45,159.06,1620.79,1879.52,377.88,1879.24,7807.32,3980.65,176.93,12279.64,210.53,627.5,2332.4,645.12,4120.77,800.0,979.08,3156.03,672.86,4089.56,1314.49,193.92,6190.53,507.77,1743.88,5167.76,1403.31,367.86,2600.98,170.37,89.47,2259.8,136.86,467.52,206.21,35702.8,489.66,4149.17,6293.9,7022.23,1206.2,23.46,167.15,1208.05,2651.39,260.95,735.74,780.39,2896.67,3292.44,774.42,2458.48,230.6,963.24,6100.33,6355.3,547.32,88.17,204.13,12650.0,242.36,641.09,7584.65,9826.13,1619.01,124.52,1197.06,163.39,4477.61,10.95,2299.92,17172.04,192.03,9840.98,8129.39,522.03,11219.11,6551.96,1434.73,550.91,34.61,2534.73,105.31,417.05,906.52,13374.72,17921.02,7955.4,76.36,191.78,2296.31,4417.75,3807.16,11521.03,42.29,315.24,1031.48,2511.03,1312287.0,990.54,16240.43,1105.62,165.19,3219.51,463.41,225.0,571.86,228.53,103.18,1234.86,848.92,1278.81,387.01,133.49,6304.07,2138.23,67.71,1431.29,498.96,4950.97,1852.24,1327.06,4247.27,66.48,1295.23,879.01,431.63,5371.3,652.07,275.46,793.82,2047.01,2622.99,1159.75,709.96,7217.94,54.7,1970.59,10559.91,948.89,128.61,5095.27,246.2,163.41,2827.46,2543.83,356.67,1364.44,192.05,158.97,1046.59,7524.94,174.21,523.0,2708.99,118.75,1797.65,7579.36,360.23,171.48,91.77,648.39,145.65,59.89,34053.3,327.56,423.46,2146.43,293.84,38506.73,966.24,2926.65,883.22,716.07,55.95,614.87,994.46,139.83,312.93,68448.13,6754.53,9206.4,4243.19,53211.36,4025.13,5581.96,5952.28,16329.79,555.93,71.74,74245.44,16108.66,105.83,138.11,3028.17,1257.91,172.2,260.56,523.39,153.36,431.63
2000-01-18,792.21,59297.64,3274.47,3001.26,2903.55,114176.6,1519.7,3756.78,7088.89,1925.9,1724.43,5137.38,125141.1,1541.14,179669.1,4577.72,4904.68,3536.46,5480.41,8410.18,11499.26,71231.0,72481.75,4807.14,43950.73,2983.38,11164.43,5010.94,2825.26,12315.25,22862.37,7493.59,232.7,539.47,1366.92,6227.02,955.14,957.04,4597.16,1806.84,1432.19,4278.4,3042.9,85.3,352.94,969.77,1618.86,7881.18,2389.35,1178.35,2354.13,12653.99,3203.57,4930.14,168.0,3504.81,123.95,337.96,942.93,101.27,868.19,85.78,2164.8,127.43,24055.85,1018.74,7371.29,5174.6,4767.72,1608.02,1450.39,223.62,1875.94,915.25,3157.86,2541.97,4441.44,2437.01,12545.93,600.88,7795.93,4236.78,1860.04,271.46,5770.44,99.58,1140.18,2652.48,471.53,74838.56,231.25,881.0,10463.92,5131.0,1588.21,7357.94,1548.15,1501.45,38500.56,2590.26,815.66,2012.33,2432.72,825.45,90.92,166.24,327.14,151.11,4530.28,2560.49,9802.2,316.03,1197.72,6729.81,40973.68,1808.19,4675.16,5563.05,7583.34,1276.56,1668.23,183.07,2131.38,4636.07,1945.31,91.46,12717.32,304.97,1618.59,35759.84,896.63,2300.52,80.47,12038.29,556.34,813.75,1045.77,795.35,1424.42,185.9,868.98,2496.18,932.58,1337.81,2764.16,5052.36,849.13,3937.5,306.62,994.83,3931.45,1806.03,112.7,851.35,3796.97,491.34,15534.38,96172.06,27603.98,2913.23,1614.44,233.58,14549.28,350.9,223.17,5648.65,3343.58,4775.25,2367.83,51.96,30034.99,362.33,3729.43,4114.5,4098.57,2991.67,3927.95,1718.17,314.79,2231.16,4157.55,167.25,1604.74,2195.51,373.34,1841.88,7700.86,3800.11,175.7,14288.75,216.06,664.47,2274.09,663.91,4134.49,830.94,1015.91,3056.96,637.19,4445.98,1286.37,182.72,5874.6,530.15,1739.13,5535.91,1371.49,350.4,3088.24,179.89,83.68,2353.52,133.39,482.91,205.14,36225.28,472.41,4224.16,6186.49,7461.95,1177.89,25.33,166.8,1241.99,2676.76,261.44,757.32,768.95,3468.33,3412.04,834.88,2458.48,237.92,907.83,6000.09,6146.93,531.03,86.5,207.74,13483.33,236.06,689.44,10517.16,10141.72,1823.48,119.66,1187.18,163.83,4346.15,9.47,3051.15,16223.06,196.65,9840.98,7588.94,534.36,10886.69,6513.53,1341.55,550.91,35.89,2604.04,106.31,419.32,952.17,13055.92,17208.32,8410.42,74.55,145.67,2296.31,4108.31,3815.6,11931.91,43.69,345.27,950.14,2549.04,1307381.0,1000.62,16465.57,1099.71,168.86,4609.75,465.85,226.34,563.69,238.1,92.65,1267.38,803.4,1262.45,385.78,138.06,6275.96,1979.66,74.31,1471.9,511.77,5266.74,2352.65,1389.34,4100.14,70.6,1248.57,903.7,404.55,5284.67,629.75,276.93,764.42,2253.52,2534.22,1135.01,721.32,7467.21,58.79,2157.35,10691.63,993.33,125.94,5192.64,242.67,152.03,2873.96,2577.8,362.16,1349.15,194.03,167.66,1116.79,7499.86,170.02,516.6,2488.84,126.67,1995.7,8025.76,472.73,167.9,96.94,728.23,155.43,68.41,35320.59,360.3,425.7,2191.07,277.9,39487.23,926.53,3125.99,851.42,755.13,50.79,647.24,921.63,136.99,302.54,66198.25,6541.79,9375.67,4129.02,49001.04,3923.55,5825.71,5370.48,15819.48,560.95,70.65,71600.13,16280.57,104.96,154.13,3028.17,1321.52,177.52,260.56,521.17,146.55,404.55
2000-01-25,855.57,52869.71,3536.17,3154.5,2710.77,106448.8,1428.67,3141.01,7062.64,2093.37,1672.01,4805.41,124451.8,1528.08,165562.9,4430.53,4970.71,3506.76,5485.25,8035.76,11674.94,67100.31,72562.63,4550.21,44592.7,2849.51,9799.89,4932.64,2710.38,12367.28,22965.82,6869.72,215.24,523.03,1403.75,5644.01,769.98,977.76,4438.25,1666.88,1427.96,4414.07,2816.87,82.1,303.32,967.44,1478.99,7375.29,2496.75,1108.59,2227.18,13558.25,2972.91,4622.0,180.56,3027.63,119.83,279.63,912.53,96.75,758.44,91.21,2146.01,122.12,23558.67,922.02,7168.56,4614.72,4943.19,1593.37,1328.74,227.99,1783.59,924.88,3364.21,2348.01,4260.15,2645.52,12015.5,535.09,7311.79,4020.22,1957.93,243.0,5286.11,101.44,1447.02,2375.29,491.67,79996.25,259.62,834.17,9504.63,4738.59,1376.58,7276.84,1461.92,1391.59,37431.1,2611.27,753.11,1932.44,2359.0,778.11,87.06,166.66,313.72,128.89,4646.44,2087.36,9564.59,321.6,1193.18,6392.15,43677.53,1718.06,4319.68,4998.68,7368.79,1319.02,1881.65,167.64,2262.16,4222.95,2068.13,89.4,11689.89,299.02,1612.75,35703.97,826.29,2217.72,68.93,10596.0,548.2,897.5,941.79,766.05,1364.62,176.72,904.71,2631.63,919.21,1321.19,2528.58,5010.65,818.7,3937.5,298.48,915.28,3914.43,1783.17,97.98,777.7,3681.82,430.27,14843.96,93882.25,28122.69,3286.48,1519.07,239.53,14265.96,342.5,222.18,5356.76,3145.79,4391.87,2402.46,49.02,26749.91,521.92,3497.46,3514.76,4145.68,3062.57,3870.09,1801.38,343.66,2257.86,3986.11,158.33,1356.01,2645.99,327.43,2137.03,7319.12,3292.85,144.16,14079.8,215.44,631.46,2354.27,617.98,4139.07,662.98,887.59,3269.25,577.2,4708.62,1282.86,166.33,5439.13,513.51,1734.37,5235.93,1279.21,304.76,3088.24,158.73,94.21,2082.76,130.46,534.19,187.08,33752.21,417.24,4024.2,5542.07,7195.46,1090.11,26.52,164.4,1303.07,2397.67,264.82,726.66,786.12,3450.0,3208.02,929.07,2114.83,204.98,793.61,5241.13,6159.95,533.2,78.19,191.06,13916.66,229.75,655.42,12095.56,9654.0,1717.07,120.82,1101.94,158.63,3766.15,7.4,2801.16,15861.54,175.53,9316.67,7656.49,530.25,10221.85,6302.18,1227.48,538.62,33.97,2564.43,99.78,395.45,1008.7,11886.96,16633.56,7735.23,78.18,192.38,2517.88,3808.75,3338.65,11011.54,44.4,362.59,953.84,2312.86,1510969.0,955.26,16870.84,928.25,167.62,4182.93,480.49,229.02,558.79,193.45,83.81,1235.88,760.55,1262.45,394.38,131.53,6290.02,1792.27,97.92,1512.5,472.89,5534.84,2375.51,1379.76,4193.32,64.29,1321.07,937.04,422.46,4928.51,913.22,257.15,683.21,2297.0,2308.06,1060.79,736.08,7001.18,40.39,2230.88,10391.59,802.22,109.31,5192.64,226.17,154.66,2743.75,2437.66,325.58,1281.18,180.83,211.75,1072.12,6822.61,166.87,503.79,2233.93,135.42,1969.04,8158.73,522.73,157.42,93.76,861.29,152.17,61.81,33317.46,433.5,420.47,2051.79,249.64,36278.33,1045.65,3458.68,856.72,748.62,46.83,606.05,833.25,129.43,295.11,61352.39,6169.49,11388.1,4186.11,46671.92,3669.6,5959.78,5236.21,14487.02,512.39,73.64,79007.06,14664.55,102.33,138.59,2945.37,1321.52,179.94,317.22,472.38,146.81,422.46
2000-02-01,764.11,52933.99,3443.62,3540.22,2696.86,102203.8,1533.55,3205.44,6989.13,2009.64,1776.84,4740.1,124298.6,1555.84,182267.6,4761.71,4385.92,3293.93,5944.77,8525.39,11179.83,64989.13,76243.38,4508.77,42666.77,2970.64,10874.98,4374.79,2493.38,12870.3,21620.98,7414.71,192.7,546.05,1295.48,5327.7,768.97,1172.48,4239.61,1641.43,1396.28,4386.65,2963.79,79.7,283.04,1202.33,1586.76,7242.16,2664.25,1141.95,2296.77,12381.0,3323.17,4501.43,169.36,3097.56,130.37,228.09,902.39,90.67,750.84,82.97,2067.09,125.66,19734.21,926.86,7273.98,4512.93,4664.87,1589.7,1224.8,209.78,1717.63,904.24,3393.68,2402.45,4665.02,2645.52,12442.16,580.7,7075.93,4020.22,2147.61,237.89,5562.87,102.06,1415.73,2289.65,439.93,77815.44,245.19,802.95,9757.07,4713.76,1380.32,7033.52,1404.43,1369.62,37924.7,2574.5,670.54,1945.76,2416.34,780.54,89.87,166.24,341.79,150.0,4247.14,2343.41,10766.33,307.49,1222.67,6357.22,40765.7,1641.07,4336.55,5321.18,7287.4,1423.75,1803.4,171.67,2350.53,4085.25,1970.63,85.69,11324.58,302.0,1747.15,39615.2,899.3,2249.26,59.76,10846.0,593.75,880.0,941.79,772.32,1274.91,178.17,868.98,2574.58,1009.04,1350.27,2533.82,4707.56,912.74,3993.75,290.34,951.53,3557.03,1760.3,99.19,729.05,3996.97,441.37,15221.71,95790.38,29633.69,3034.42,1433.92,234.43,13249.34,354.26,221.85,5243.25,3192.88,4353.05,2385.14,43.63,26045.96,486.3,3426.08,3458.97,4129.97,2855.56,3727.13,1768.08,373.24,2318.88,4109.34,166.08,1446.28,2576.01,300.69,2077.26,7378.53,3378.83,136.79,15590.64,214.14,570.59,2317.82,659.74,4056.74,727.07,861.45,3240.94,661.51,4521.02,1289.89,169.61,5541.59,484.82,1753.38,5392.74,1279.21,295.63,2657.84,158.2,89.47,1995.98,127.25,478.63,194.52,35911.79,448.28,4149.17,6100.57,7133.27,1186.38,24.31,163.37,1174.12,2446.04,268.21,660.81,785.2,2983.33,3222.43,825.58,2035.52,215.96,786.22,4711.29,6055.77,408.32,77.35,187.44,13783.33,215.05,710.08,11696.81,9711.38,1566.86,120.59,1078.47,167.29,3642.41,7.99,2847.41,15374.73,162.33,8738.58,7566.42,519.97,10177.99,6532.74,1235.51,535.79,33.97,2534.73,99.27,389.77,883.7,12114.68,17725.61,7324.25,68.18,164.66,2442.26,3798.87,3372.42,10156.91,43.43,333.14,920.56,2342.72,1373608.0,930.05,16450.57,957.81,167.15,4207.32,437.8,239.29,511.14,204.08,74.96,1313.12,760.55,1308.24,393.15,132.18,6327.48,1729.8,80.56,1482.05,446.62,5242.91,2106.12,1427.66,4629.82,77.47,1280.79,890.12,410.05,4890.0,990.91,243.96,711.22,2199.18,2267.9,1104.08,749.72,7640.61,37.32,2035.29,10442.82,708.89,105.65,5208.86,235.36,152.03,2604.24,2560.81,344.78,1321.96,181.49,190.01,1088.07,6897.86,164.77,523.0,2224.66,131.67,2296.58,9125.63,522.73,143.72,97.34,620.97,147.83,58.79,31518.72,420.23,417.48,2089.29,244.2,36634.88,1010.08,3740.46,886.39,690.03,46.43,622.23,927.45,132.74,300.56,63688.8,6036.53,10729.83,4148.05,44611.55,3707.69,5789.15,5266.05,15357.68,553.62,75.54,112867.2,15163.11,101.75,135.68,2874.4,1356.85,172.2,298.33,469.44,144.4,410.05
2000-02-08,875.58,56533.63,4244.68,3595.7,2609.42,103618.8,1491.99,3084.63,6632.05,2096.86,1763.74,4876.16,133374.1,1541.14,181154.0,4610.95,4315.18,3100.9,5838.36,8712.61,10477.1,70221.25,81420.63,4417.6,47061.84,2851.22,11288.48,6557.29,2472.11,13772.26,23338.24,7314.32,202.54,558.55,1403.69,5061.0,732.54,1118.62,3348.55,1577.81,1413.18,5385.16,2862.08,78.37,280.88,1302.33,1607.4,7298.74,2569.66,1063.85,2620.21,12653.99,3229.19,4179.9,183.57,3188.06,127.78,292.9,956.15,86.98,712.81,84.15,2172.32,131.42,21034.52,963.93,7282.09,4776.92,4507.55,1505.46,1303.94,191.57,1646.39,898.73,3157.86,2228.9,4356.84,2582.09,12672.78,608.77,7848.37,3957.0,2110.9,219.65,5472.92,101.44,1383.12,2742.62,572.92,89238.56,249.04,686.76,8684.17,4743.56,1329.75,6848.79,1316.14,1335.44,39652.29,2537.72,623.04,1810.71,2539.2,726.42,94.27,166.71,327.14,131.11,4806.16,2383.95,10354.77,297.09,1230.84,5957.47,47733.3,1498.37,4189.64,5280.86,7331.79,1443.56,2248.02,166.3,2396.48,4163.94,2083.13,87.34,10867.94,364.48,1782.21,37491.96,896.63,2128.73,69.23,10076.77,598.63,1236.25,918.02,759.77,1144.43,169.96,920.96,2474.4,1134.81,1337.81,2580.93,5525.06,903.06,3909.38,287.63,904.21,3540.01,1743.16,96.37,754.05,4272.73,488.56,14746.04,98843.5,30377.91,2845.37,1372.62,233.58,15265.91,345.86,221.19,6032.44,3244.68,4027.9,2320.21,44.36,24051.46,563.7,3351.06,3264.04,3957.24,3222.07,4367.04,1675.46,390.14,2532.47,5116.58,184.8,1372.06,2970.72,298.17,1972.65,7224.06,3224.07,133.51,15277.22,211.66,542.09,2339.69,597.1,3896.67,867.4,882.83,3156.03,638.81,4908.72,1264.59,163.87,5763.59,471.05,1696.36,5017.77,1269.66,286.9,2971.57,151.32,93.68,1829.36,130.46,528.21,211.15,34518.51,520.69,4074.19,6122.05,7168.8,1223.19,22.78,160.28,1248.78,2293.16,266.28,669.89,787.17,3653.33,2985.7,1041.86,1938.59,204.98,737.29,4197.48,5990.65,359.26,79.85,186.89,16233.33,251.18,690.87,13341.67,9668.34,1607.72,118.04,1100.7,157.65,3510.95,7.99,3394.89,15009.75,172.89,8617.58,7949.24,476.81,10845.4,6282.96,1156.78,522.56,42.3,2556.48,98.27,390.11,1061.96,11249.34,17449.72,6898.6,74.55,165.95,2385.94,3484.61,3461.05,10271.96,42.9,332.56,987.11,2253.14,1378514.0,917.45,17906.5,866.17,167.62,5151.22,447.56,255.36,474.99,223.21,78.33,1373.08,741.8,1383.46,395.61,130.88,6322.8,1710.58,77.08,1532.8,451.87,5749.32,2654.69,1475.57,5287.02,75.55,1296.9,930.86,464.22,4838.05,1082.64,254.95,673.41,2141.21,2223.52,1147.38,803.1,7413.02,35.79,2177.94,10501.37,817.78,106.31,4965.46,233.0,159.33,2706.55,2395.19,331.06,1272.69,178.85,193.74,1094.45,7148.69,167.92,546.06,2280.28,117.92,2643.16,8867.9,515.91,146.21,97.73,616.13,152.17,58.52,32949.54,514.66,419.72,2307.14,225.36,36189.2,956.39,4004.07,884.61,624.93,52.18,607.52,844.91,129.43,299.55,69313.44,6426.55,10739.23,4167.07,50882.25,3555.32,5557.58,5668.84,16411.92,526.45,78.53,121861.3,14062.84,105.54,145.87,2862.57,1349.78,170.26,318.89,460.52,140.95,464.22
2000-02-15,907.02,50684.21,3769.15,3426.62,2543.06,101006.6,1444.5,3084.63,6702.11,2058.48,1698.22,5170.03,137281.1,1417.07,177441.8,4462.92,4201.99,3068.73,5078.93,8194.17,9873.57,67192.13,82836.25,4533.63,48493.94,2777.7,11619.28,6958.55,2297.65,12610.12,21538.22,6779.66,283.18,519.74,1381.57,5203.65,749.74,1102.05,2763.98,1580.35,1381.49,5232.47,2777.69,77.3,277.86,1288.37,1511.09,7322.04,2508.57,1081.29,2579.27,11522.24,2998.54,4086.12,199.41,3027.63,123.58,313.58,924.43,80.99,695.42,76.81,1988.16,126.55,20365.25,1022.77,6909.06,4436.92,4459.15,1472.49,1085.43,177.0,1614.73,894.6,3027.45,2269.74,4169.51,2568.89,11796.41,571.93,7637.26,3754.73,1982.41,229.13,5002.43,102.37,1239.35,2487.97,586.81,92215.5,275.0,610.45,8343.37,4649.19,1297.94,6091.82,1328.45,1303.7,37513.37,2437.89,615.44,1978.09,2621.11,720.35,92.33,159.45,284.42,124.44,5096.57,2137.14,9729.21,296.72,1156.94,5988.52,49865.18,1438.29,4037.29,4877.74,6865.7,1471.86,2095.07,174.35,2311.65,3770.49,2145.0,89.61,10217.23,336.21,1764.68,34988.77,842.32,2069.21,71.01,10365.23,613.81,1276.25,852.66,757.67,1057.44,168.03,864.11,2424.31,992.75,1275.49,2717.05,5616.82,843.59,3825.0,264.56,867.96,3403.85,1686.01,91.53,812.16,4136.36,532.98,16043.34,94645.5,28934.57,2738.73,1273.84,232.73,14149.3,357.19,212.27,6027.03,3272.94,4076.43,2233.63,42.89,20297.08,821.92,3207.7,3048.93,3970.33,3262.48,4055.59,1675.46,395.07,2631.63,5304.1,191.52,1091.23,3074.59,290.1,1972.65,6784.44,3172.49,122.05,15076.31,210.42,451.08,2245.66,599.19,3841.79,1122.65,746.19,3170.18,599.47,4596.06,1236.02,154.31,5985.6,463.02,1710.62,5025.52,1263.3,270.63,3427.45,134.39,103.68,1780.76,128.06,584.62,212.22,32742.08,500.0,3711.76,5842.8,6964.49,1271.33,21.93,163.03,1021.42,2089.32,266.76,699.41,767.54,5211.66,2738.36,1053.49,1855.76,186.68,736.43,4254.98,6290.18,342.68,81.24,175.76,15516.66,256.64,686.29,18006.27,9654.0,1708.2,115.26,1042.64,177.68,3394.95,7.4,3419.89,13549.83,162.33,8375.59,7904.2,462.43,10595.13,6628.81,1119.83,506.5,41.02,2635.75,97.12,384.42,1113.04,12600.48,17357.76,6722.46,65.45,153.25,2570.26,3904.09,3000.99,9729.6,41.93,351.62,931.66,2215.14,1263229.0,904.85,17621.32,928.25,169.5,5914.63,423.17,249.11,451.98,224.28,77.97,1404.59,747.16,1301.7,379.62,117.17,5620.27,1604.87,77.78,1492.2,388.82,5675.34,2538.78,1446.83,5049.16,73.08,1288.85,913.58,434.35,4847.83,1216.53,260.81,620.21,2318.74,2282.7,1113.21,758.8,7044.54,31.7,2097.06,9813.47,797.78,105.15,4673.37,220.58,145.03,2692.47,2216.82,331.06,1372.94,168.95,227.89,1163.64,7424.61,161.29,554.62,2238.57,115.0,2471.77,8371.52,590.91,150.64,96.8,644.76,123.91,59.89,30047.03,645.89,404.79,2182.14,219.93,33960.8,942.96,4749.43,866.74,663.99,49.4,570.74,818.68,127.54,300.56,70178.81,6151.77,10551.16,4109.99,48463.55,3352.16,5399.14,4878.18,16240.96,516.26,72.83,123624.9,13959.69,101.75,152.67,2282.96,1460.07,167.36,310.0,239.74,132.07,434.35
