,ew,gmv,maxdecor,maxdiv,msr
0,-0.6718379398688741,2.536775029744919,-1.30855878368273,-2.245752392774501,-2.245752392774501
1,0.5231345884225453,0.5043505669264005,-0.22395944878652127,0.6732081740057811,0.6732081740057811
2,0.6020670074304559,0.2109583645898029,1.095157740179892,1.8528684960730724,1.8528684960730724
3,0.9085863068687295,-0.12896158592560444,1.2531700790034772,0.9157526209144242,0.9157526209144242
4,1.1271276842270472,0.191610453182206,-0.053214478084913266,-1.9344253347211453,-1.9344253347211453
5,-1.0312237702065745,0.7782566360085968,0.38838894278435876,0.00021619844481538255,0.00021619844481538255
6,-1.2495884630915288,-0.8431981004442831,-0.8228032710396137,-0.3386999904987371,-0.3386999904987371
7,2.434802879000306,-2.43231629413005,2.4518550585966326,2.6618930228221367,2.6618930228221367
8,0.7617642953582111,2.8308876856188077,4.252355897862701,6.1002865455849955,6.1002865455849955
9,1.2471529912920296,-0.05608006326980443,-0.28375320696413386,0.2757522347127473,0.2757522347127473
10,-0.9832350567698864,-0.16299874522625168,-2.4333483691258024,-2.4140082185982754,-2.4140082185982754
11,3.106693051214199,1.1030116995783463,3.1002308879646354,3.445041498139205,3.445041498139205
12,2.354051827597336,2.520517367811223,3.103164558370198,1.510466637813748,1.510466637813748
13,1.6461341321458982,0.224879237632541,1.8236349844202722,2.4096570494784957,2.4096570494784957
14,1.9063009666607889,2.769655845709777,1.4291760826435038,2.2787649212904904,2.2787649212904904
15,-2.332374878079899,-0.3411386847408989,-2.655954104875304,-2.3665305970754584,-2.3665305970754584
16,0.7197891137234276,1.1343060581058748,1.8242165120916292,1.674471544307761,1.674471544307761
17,0.3062054057944896,4.8977753316802275,-0.46647911173653117,0.6170534141141597,0.6170534141141597
18,1.2020428999836554,-0.14413913843901158,1.5925326750914668,1.953547920137844,1.953547920137844
19,-1.5431775356296369,-3.3250693571586507,-1.248458425357186,-1.408257873214519,-1.408257873214519
20,-0.0038148115851162068,1.2857572718563375,1.345075286928415,2.839648808548636,2.839648808548636
21,-1.203471259879281,1.7649536934607524,-3.213746899207073,-2.7536570601546915,-2.7536570601546915
22,2.7744480284291955,-1.803838789225527,4.256530188524494,3.1339169614433047,3.1339169614433047
23,-2.0144026860648583,0.12355039692165022,-2.7557877067457484,-1.7396921347679284,-1.7396921347679284
24,0.14233245596448252,2.5743967432994497,2.607063670657364,2.75449988255429,2.75449988255429
25,-2.233485039518402,0.8750275295145727,-4.160561489693208,-2.302541444364125,-2.302541444364125
26,-1.4637784260559534,0.8658269727634371,-5.116088504210023,-3.569545119272323,-3.569545119272323
27,0.7595261992453157,0.5191717830144292,2.9683965271407065,1.8789816295541155,1.8789816295541155
28,-5.303915482716833,2.5180850519118674,-5.694928147608893,-3.876231844638843,-3.876231844638843
29,-3.290028198414273,-2.06243726007283,-5.047200095514025,-4.0891851138601405,-4.0891851138601405
30,-0.351032071199727,-4.409127015824897,-1.1580810641575632,-1.382565609865987,-1.382565609865987
31,-4.610774901107461,-1.6586583065637606,-3.9833894517670556,-4.346453128408092,-4.346453128408092
32,-11.185401810062217,-6.472129961045179,-16.876383760885542,-15.083454562327939,-15.083454562327939
33,13.083919102327584,11.65862969948438,21.137615196446234,19.296283640562056,19.296283640562056
34,-5.965642899661971,-2.2585602096687327,-8.25798896165859,-7.2879172296851475,-7.2879172296851475
35,0.980177552053946,-1.9876887874723512,2.773871576572304,1.920104900579109,1.920104900579109
36,6.816931402467152,2.932483940315034,5.485745169186802,6.9929668094809365,6.9929668094809365
37,-0.38016835794535364,1.1452648601856716,3.9902342219293057,4.163796232383692,4.163796232383692
38,-4.692828138619271,-1.6501299585427813,-5.323988662500016,-5.9142681840919735,-5.9142681840919735
39,3.8198297728261403,0.19399967494657483,4.346789826490396,3.90537684187183,3.90537684187183
40,-2.7999513801683755,-0.8097789216484392,-1.435111395745689,-1.834360454583283,-1.834360454583283
41,-5.153097756389403,-0.9168510661734183,-7.566573154671444,-8.76783238522116,-8.76783238522116
42,3.822602172635388,0.006333742558366324,6.5530178077282315,9.46216215859142,9.46216215859142
43,-6.126534771893844,-7.997145809858637,-6.792355259796665,-5.410159389048381,-5.410159389048381
44,8.071894639251518,2.558451146323545,9.905666519554735,9.292357433598108,9.292357433598108
45,0.7074711978218831,-0.29615542343048756,3.2638372686674124,2.475977795309623,2.475977795309623
46,-0.5493396210927388,1.4278975527964632,-1.2444092312397281,-4.424073558888768,-4.424073558888768
47,3.665944411414332,4.0960654660833,5.292867365256478,7.713249831720888,7.713249831720888
48,-4.217180330010791,-4.259053975004845,-3.6279652442613504,-2.069956323087498,-2.069956323087498
49,3.030744388741836,-0.5339775338878299,3.0451627651881252,2.143300985647964,2.143300985647964
50,0.5818249452585236,2.1070592305235993,-0.5317431208925762,2.267635280471299,2.267635280471299
51,1.8553944755510279,2.441467395606953,1.8375643970116522,2.75663084429001,2.75663084429001
52,-1.3798757553010674,0.9773158394229854,-1.0556586115266091,-1.1269585681820165,-1.1269585681820165
53,-0.05041931766270435,-0.9419464569880246,1.160601065914035,0.44441923717173204,0.44441923717173204
54,-1.06970522912048,-1.8465319427252584,-1.0410786826036578,-0.544432893152859,-0.544432893152859
55,-0.19472310066068466,1.1044350743955007,-1.177456984751842,-0.7086117315431447,-0.7086117315431447
56,3.4996310559617996,1.1530075410864298,2.3095925841157654,0.3588079357361007,0.3588079357361007
57,0.046451305455477154,-1.6694985751005809,2.9235305447054016,1.037355426106545,1.037355426106545
58,-3.812470712694212,-3.3066509961006627,-3.7740080842703563,-2.9785647113366744,-2.9785647113366744
59,-1.9052844531394906,2.4590623964079135,-0.4790508119421532,-1.833614167765079,-1.833614167765079
60,-0.5563789007720532,1.0553279532661402,-0.19833844174657062,2.8707045719731745,2.8707045719731745
61,-1.4468903241426176,0.06637093481650932,0.5855938987297826,0.827269436220873,0.827269436220873
62,2.3966706373724316,0.08282437548439067,2.6083378016603658,1.3334328029206144,1.3334328029206144
63,-0.3494073024593065,2.7943554025943245,0.6547552470742646,1.935174765397274,1.935174765397274
64,-1.5441621962753171,-0.9349708800413944,1.3050971188639136,0.1585196073808985,0.1585196073808985
65,-2.894771737344346,-0.5679236627064109,-1.332142233102488,-0.2795950656921502,-0.2795950656921502
66,7.3301032705895715,1.7690885105173078,5.972976687894639,3.0869919271662294,3.0869919271662294
67,0.711287574920467,0.8973461386117728,-0.03351637730552627,-0.8421318821755123,-0.8421318821755123
68,-1.6453592971904012,1.2211044426729145,0.9396662027862849,1.5417606276139644,1.5417606276139644
69,2.233530992758795,-1.1438785029308525,1.1340460688731737,0.6323552964306265,0.6323552964306265
70,1.5892078070324698,-1.3002384672494012,1.0011282487272462,0.6328167521414299,0.6328167521414299
71,2.144970538101952,2.0782174942465743,2.3370880451187452,1.7679021735095808,1.7679021735095808
