,aapl,intu,klac,nvda,adsk,has,nke,tif,pvh,bby,abc,unh,ci,mck,hum,el,cost,wba,mo,syy,bkr,slb,hal,cvx,oke,ipg,omc,viac,cmcsa,dis,expd,gww,pcar,ba,rtn,es,eix,ed,sre,exc,ecl,shw,iff,fmc,ppg,pld,reg,avb,well,kim
37,5.115146152743243e-21,8.5100718690674e-20,2.0895163084951908e-20,3.568729041688365e-20,1.0054714763773528e-20,2.0285449049186264e-21,3.723323595068572e-21,1.1945542851971748e-20,5.3783992044846814e-21,1.5881726577748314e-21,1.5800306897452862e-19,3.427977565095207e-21,3.368050758970795e-20,0.6896612813461491,1.6749187927918232e-21,0.31033871865384843,1.1634732175079677e-19,1.1205822648447106e-21,2.083888382684849e-21,2.9531367732944404e-21,6.262942713757296e-20,1.974125579107976e-20,3.487620231659936e-20,2.390146865597817e-20,4.233018772059936e-21,9.25112034296869e-21,4.215883111533644e-21,2.2842142690144403e-15,3.600468883469656e-21,2.34793647179729e-20,6.2653868142716505e-21,1.6221677499486008e-20,2.7947866489931602e-21,2.2714837523140478e-21,1.577097875377191e-20,3.9631267880074804e-20,4.016227658267729e-20,1.1579002163044408e-20,1.8438354903757138e-20,4.19958892611211e-18,1.5621904828971754e-20,8.480305358760225e-21,8.936065190056247e-20,8.971312609886392e-21,6.033669914621493e-21,2.1667746160621827e-19,2.088058852570516e-19,6.353602814330727e-20,4.4305411787295925e-21,8.384789462684396e-20
38,8.789356005308792e-21,1.1806659536629092e-19,2.717649670006533e-20,1.214447068646065e-19,1.0519197343948225e-20,2.8724276375570577e-21,6.601853604084513e-21,2.1838258352009392e-20,9.657803348765298e-21,4.7203117479453834e-21,9.654555759002847e-20,6.04415280848962e-21,4.3775420824757734e-20,1.9874229154379854e-19,2.8483724875305615e-21,2.055734811710044e-19,1.544540926624895e-19,2.457472128862795e-21,3.526666595222683e-21,4.814249524149321e-21,1.8178064837112022e-19,1.8905543024911707e-20,5.60192941818942e-20,2.2172874522393022e-20,7.676505739513207e-21,1.1839122577115479e-20,5.7018030182034026e-21,0.9910435855994932,3.1860921683570422e-21,3.727251446961805e-20,6.2396850754199065e-21,2.5250790795232538e-20,3.944964658289795e-21,3.626093807097189e-21,2.106087186472372e-20,6.711486905813585e-20,3.413382945878367e-20,1.5790541488747144e-20,2.6087631797304082e-20,0.008956414400506733,2.7989176398292336e-20,1.1223387491902745e-20,1.2061273721767573e-19,1.0153853883625645e-20,1.0462450339420807e-20,2.9715718180844512e-19,1.8457875741895212e-19,7.80265449236657e-20,6.400049371210531e-21,7.131787556750172e-20
39,2.8033377056332806e-21,6.0021572776105816e-18,4.2399757107140726e-21,3.6220376647493684e-20,2.641740791857918e-21,1.2801221621533765e-21,1.890250451865005e-21,4.272055430847858e-21,5.539494944257047e-21,1.2751114345143598e-21,2.7585252379679633e-20,1.6679994391721508e-21,1.0657706446303747e-20,4.711866697707301e-20,1.1947020005284268e-21,5.044255297533156e-20,3.30750971358153e-20,4.985013594026473e-22,9.71580730856228e-22,1.2639349557321687e-21,1.7072063664809793e-19,4.099314954769417e-21,9.969640635410784e-21,4.0932331384848574e-21,1.2987798791243302e-21,4.098265641400781e-21,1.0669257775797225e-21,0.9676248724095333,1.174594261487214e-21,6.610139853652672e-21,1.992026625722001e-21,5.602007078098867e-21,1.719622135526458e-21,9.093703132265293e-22,9.043609232824325e-21,3.618896166252486e-20,6.4491680400685246e-21,7.86727324586903e-21,3.995167722942119e-21,0.03237512759046662,6.259842408940736e-21,2.7434331413540585e-21,7.319398894116954e-20,2.9614592266602357e-21,3.597470390212217e-21,9.797972244756385e-19,2.348549167003428e-19,3.6095629403576e-20,1.1073943088189712e-21,2.6067393590717425e-20
40,5.147154117721661e-20,4.493148945090625e-19,8.570111218551793e-19,5.002934633228655e-18,9.380022821617315e-20,2.3820183852032538e-20,4.1713250183210016e-20,2.2362432244405844e-19,1.0114295568891158e-19,4.471030575157991e-19,5.553664302550657e-19,6.427303642171317e-20,1.0982149267588433e-18,2.1011679453269525e-18,1.6560280877619097e-20,1.4708527053531184e-18,2.663264703210729e-18,9.365911355606505e-20,3.650634611598061e-20,4.5993739422548734e-20,1.0268808148824362e-17,4.937598185345402e-19,1.1073837947642135e-18,2.0794723122852456e-19,5.824164489539019e-20,7.828489640060282e-20,1.1575920649191398e-19,0.9694718813475236,1.7006029694716216e-20,3.3442516762733367e-19,3.077615164711713e-20,1.374714899327129e-19,2.3448249458616845e-20,2.9395489587984284e-20,6.405980709969479e-19,3.98749634434882e-19,6.498687382344307e-19,8.856015322377682e-20,1.3104603707728118e-18,0.030528118652476267,3.8324696394775945e-19,6.538193972815039e-20,7.401613852873407e-19,5.785384842558252e-20,8.650848068881534e-20,1.3350098703212178e-16,7.890943828739099e-18,5.367585403814622e-19,8.864656468606998e-20,6.424549692158482e-19
41,8.827043283902427e-19,6.6661114843842704e-18,3.2151200592442145e-18,2.174643963108842e-17,9.302257166782561e-19,1.0863314300703013e-17,6.673121068089273e-19,1.4853623657263697e-18,8.038669110562283e-19,0.004539636415973268,1.0864658689485345e-17,2.868818068286153e-19,3.78520550255769e-18,3.962745984598906e-17,1.5668008940526827e-19,3.334439178480186e-17,1.4524267511260705e-17,5.061624280420311e-19,1.9203969351790293e-19,5.7432783476631875e-18,5.523969649473976e-17,2.7924314944757225e-18,4.753483185848486e-18,1.3102122650736046e-18,4.142456882842989e-19,5.986806784840373e-19,4.832716848488368e-19,0.9462391640434662,1.7432130080341812e-19,2.701323531206023e-18,2.2442478661181934e-18,1.2507178184595788e-18,2.7630035866061155e-19,4.376954405263078e-19,3.692215239900076e-18,2.561550065833497e-18,2.0871018937065825e-18,8.488167903106468e-19,1.9594624946123162e-18,0.04922119954056047,3.0880285811078044e-18,2.4318904705756925e-18,5.863226237868392e-18,9.78151930546897e-19,5.37254011229693e-19,7.671530587179828e-17,2.913138786113101e-17,1.3111448828370422e-17,4.210665344202468e-19,6.8100432788094684e-18
42,1.7441077544435896e-20,1.1113886418323294e-19,6.032219355871397e-20,3.538299829311483e-19,1.9997707253878235e-20,6.570097048592741e-21,1.4134937210308027e-20,3.4841882783265206e-20,2.479090977185953e-20,0.012215617211669801,1.7357850181053466e-19,5.660551656767944e-21,1.2372838603128111e-19,7.990511741496996e-19,3.659966303072646e-21,4.0666766453235524e-19,3.560413570385299e-19,4.651175285629399e-21,5.0302852724567686e-21,2.2111237369324385e-20,6.179304053347338e-19,3.6088052723727344e-20,9.320502100086137e-20,1.906176183585885e-20,1.2146443625015606e-20,2.1911854892259122e-20,1.2644811290636357e-20,0.9743613258707584,3.692582075053877e-21,1.113950786414076e-19,6.78026784253225e-21,3.612217139775059e-20,9.550864805778853e-21,1.206349691112349e-20,1.5649937758999635e-19,8.010079049094162e-20,7.09151851386372e-20,2.76120575860753e-20,1.1905423589762833e-19,0.013423056917571684,1.0091189887390135e-19,2.1862833565559184e-20,2.0234954789663906e-19,1.4642338556285463e-20,2.1528586095273892e-20,2.4913053580781627e-18,5.160608785689701e-19,1.6350079203533896e-19,1.5993908667953954e-20,2.233133319395605e-19
43,3.029961201081405e-21,1.9019735368429083e-20,1.1402775541236485e-20,1.5070000174208033e-19,2.6110650493392205e-21,1.3150718023988212e-21,2.5505569784470198e-21,7.311692549023857e-21,3.866102399919381e-21,0.010494834171298154,3.040793449346029e-20,1.2256715578015496e-21,3.0650268037610783e-20,1.187416624334284e-19,7.5326023666373e-22,7.175070226781761e-20,9.245164777511785e-20,1.0257435536990254e-21,8.820687852080246e-22,4.1566764118678855e-21,7.297062589297565e-20,6.3620344140074316e-21,1.6312867021063434e-20,3.802523859947825e-21,2.4872314732406814e-21,2.969475359502626e-21,1.8969940795299017e-21,0.9895051658287017,5.570186058217364e-22,1.5980956443267334e-20,9.814354597662506e-22,7.348681912234187e-21,1.3920619910531736e-21,2.020443299324615e-21,5.838356623818984e-20,1.3621388587023863e-20,1.540886952637709e-20,6.94615561559861e-21,6.170655924729131e-20,8.105871649000506e-17,1.7286362878300082e-20,3.45302690562448e-21,3.376250638951872e-20,2.2034448856963163e-21,3.1668524284381065e-21,2.4155859974339824e-19,6.882333668388704e-20,3.076471953595543e-20,3.0760451784305456e-21,3.171243343754026e-20
44,4.411792452151364e-18,5.567115632574399e-16,3.78437032797725e-18,1.1357705715923556e-17,6.733030164825307e-19,4.9485762856067425e-19,9.399461650164993e-18,1.1896530987442952e-18,1.0213832041973562e-18,0.01055678759625636,5.4728566559925286e-18,1.6426220071009927e-19,3.415128922377666e-18,1.8991038044002757e-17,1.0094663257883389e-19,2.0911843461519442e-17,1.1289534652589683e-17,1.2635543685876114e-19,2.0764520222866618e-19,7.660950506683163e-19,9.398528295454434e-18,9.602080452363435e-19,2.9450312177214502e-18,5.254814846695768e-19,3.303986739107924e-19,9.211089822482735e-19,5.245681110606036e-19,0.989443212403743,1.6374516104349456e-19,3.917025631586931e-18,1.799606147476403e-18,3.3506940798943488e-18,2.192613420394294e-17,4.41723341146891e-19,4.438128901810845e-18,6.359012602797895e-18,3.125587597637814e-18,6.950742296316273e-18,1.4688752182296656e-17,5.168703623848156e-18,3.8610156143888055e-18,6.537065110320005e-19,7.153991580426524e-18,8.4016327635135215e-19,6.25583719486709e-19,4.1700327217268974e-17,1.9143307035919305e-17,8.244140421686712e-18,4.931244941446322e-19,1.4033692310025914e-17
45,4.7908973223175815e-21,3.0414830171208656e-20,1.0916345320221252e-20,1.437321529054605e-19,1.251792771697735e-20,5.4696243140795e-18,5.0975217798786485e-21,1.3032226935067819e-20,7.494196337563523e-21,0.01162308708694621,9.513513955101157e-20,1.2356723965910324e-21,4.573626552238811e-20,2.8885622045795503e-19,6.869304597623645e-22,8.471611073227219e-20,9.134488982810226e-20,2.106081076150793e-21,1.1252385102635342e-21,5.502731206872208e-21,2.5506139348917136e-19,2.059029434122716e-20,6.431868452882242e-20,5.564852075252117e-21,2.8468440429056814e-21,1.0601319265588148e-20,3.837831277920813e-21,0.9883769129130537,1.056524102550156e-21,4.2462088003167794e-20,1.1352486617484083e-19,1.158047760299811e-20,7.952365954308377e-21,3.641011948324366e-21,1.7266354559236815e-20,3.3883836509821645e-20,1.5598877429589076e-20,4.5084739534982154e-20,2.6007133633523615e-20,4.52414481057318e-20,2.1763404462764204e-20,4.3303840666981896e-21,1.3147065888204843e-19,4.459529858978564e-21,8.068912088215922e-21,3.160659145606063e-18,2.5628871298142194e-19,6.318313599960286e-20,4.048273944553393e-21,1.2545000955877273e-19
46,2.1056402008845518e-20,2.9886378302444233e-19,7.986620213134533e-20,1.0541366961689827e-18,3.7431696194691466e-20,4.829238546306351e-20,2.3929835559247008e-20,1.3581602212085455e-19,3.9479636961137815e-20,0.01258517436813946,5.516345839781875e-19,9.121074690370326e-21,2.7329797876946223e-19,1.4046794311941626e-18,7.079192845097021e-21,6.806975278803535e-19,9.177497355872433e-19,9.966728185890068e-21,9.463226074449062e-21,4.398172197870391e-20,2.5245607407496818e-18,9.13430941743734e-20,3.788153378431314e-19,4.1513319886483974e-20,2.186106287160197e-20,4.0989708567240935e-20,1.984643847127135e-20,0.9818641535071161,5.225768121687374e-21,1.6620117714688808e-19,2.6964524248737645e-20,4.8927751541078254e-20,2.186219426714882e-20,2.4695821270095376e-20,8.858025205613926e-20,1.9278623563012753e-19,1.014830909672878e-19,7.419783346864545e-20,1.284777923157361e-19,0.005550672124744463,1.1915644411236725e-19,8.167459896898793e-20,6.50964608738125e-19,2.0646824741586803e-20,3.6525821992346695e-20,3.4830767987711e-18,1.1134196329810139e-18,4.558562471747939e-19,2.771847499965328e-20,4.52483587947993e-19
